4432 	 -55.216 	 -15.730 	 4.336 	 - 	 166.23 	 713.30 
4433 	 -54.643 	 -16.267 	 4.225 	 - 	 166.71 	 715.83 
4434 	 -54.392 	 -16.577 	 4.352 	 - 	 184.01 	 728.32 
4435 	 -54.282 	 -16.518 	 4.332 	 - 	 195.52 	 753.77 
4436 	 -53.366 	 -16.439 	 4.390 	 - 	 195.49 	 791.66 
4437 	 -55.173 	 -17.380 	 4.453 	 - 	 207.28 	 829.93 
4438 	 -55.764 	 -17.864 	 4.649 	 - 	 239.90 	 822.72 
4439 	 -56.269 	 -18.462 	 5.157 	 - 	 247.28 	 839.08 
4440 	 -54.556 	 -18.462 	 5.157 	 - 	 247.96 	 847.42 
4441 	 -55.152 	 -19.279 	 5.450 	 - 	 281.98 	 786.08 
4442 	 -54.885 	 -19.758 	 5.401 	 - 	 314.28 	 778.75 
4443 	 -54.654 	 -20.220 	 5.423 	 - 	 325.41 	 796.90 
4444 	 -54.238 	 -21.049 	 5.254 	 - 	 284.51 	 822.89 
4445 	 -54.207 	 -21.546 	 5.307 	 - 	 245.41 	 834.21 
4446 	 -54.234 	 -22.172 	 5.596 	 - 	 259.88 	 840.01 
4447 	 -52.090 	 -22.853 	 5.954 	 - 	 292.91 	 840.92 
4448 	 -52.046 	 -23.579 	 6.175 	 - 	 317.62 	 829.36 
4449 	 -54.707 	 -25.739 	 6.903 	 - 	 336.15 	 833.54 
4450 	 -54.816 	 -26.337 	 7.357 	 - 	 308.49 	 847.16 
4451 	 -52.336 	 -26.337 	 7.357 	 - 	 273.02 	 858.72 
4452 	 -53.909 	 -27.446 	 8.461 	 - 	 282.65 	 856.81 
4453 	 -53.382 	 -28.131 	 8.601 	 - 	 315.71 	 846.85 
4454 	 -52.908 	 -28.539 	 8.824 	 - 	 342.46 	 843.61 
4455 	 -50.151 	 -28.749 	 9.057 	 - 	 343.26 	 837.54 
4456 	 -53.183 	 -29.603 	 9.909 	 - 	 356.25 	 830.14 
4457 	 -53.351 	 -29.800 	 10.423 	 - 	 371.83 	 831.69 
4458 	 -51.362 	 -29.947 	 10.802 	 - 	 369.14 	 839.09 
4459 	 -53.539 	 -30.363 	 10.835 	 - 	 367.64 	 838.55 
4460 	 -53.240 	 -30.455 	 10.798 	 - 	 369.56 	 830.77 
4461 	 -52.990 	 -30.469 	 10.675 	 - 	 368.46 	 832.34 
4462 	 -51.690 	 -30.469 	 10.675 	 - 	  NaN 	  NaN 
4463 	 -52.713 	 -30.644 	 10.350 	 - 	  NaN 	  NaN 
4464 	 -51.973 	 -30.644 	 10.350 	 - 	  NaN 	  NaN 
4465 	 -52.970 	 -31.152 	 10.532 	 - 	  NaN 	  NaN 
4466 	 -52.562 	 -31.109 	 10.420 	 - 	  NaN 	  NaN 
4467 	 -52.626 	 -30.946 	 9.862 	 - 	  NaN 	  NaN 
4468 	 -52.035 	 -30.686 	 8.986 	 - 	  NaN 	  NaN 
4469 	 -51.917 	 -30.686 	 8.986 	 - 	  NaN 	  NaN 
4470 	 -51.829 	 -29.804 	 8.237 	 - 	  NaN 	  NaN 
4471 	 -51.611 	 -28.896 	 7.507 	 - 	  NaN 	  NaN 
4472 	 -51.490 	 -28.282 	 7.353 	 - 	  NaN 	  NaN 
4473 	 -51.306 	 -27.655 	 7.295 	 - 	  NaN 	  NaN 
4474 	 -50.966 	 -26.898 	 7.000 	 - 	  NaN 	  NaN 
4475 	 -51.023 	 -26.856 	 6.866 	 - 	  NaN 	  NaN 
4476 	 -51.056 	 -26.750 	 6.764 	 - 	  NaN 	  NaN 
4477 	 -51.063 	 -26.938 	 6.677 	 - 	  NaN 	  NaN 
4478 	 -51.889 	 -27.730 	 6.543 	 - 	  NaN 	  NaN 
4479 	 -52.712 	 -27.840 	 6.912 	 - 	  NaN 	  NaN 
4480 	 -52.726 	 -27.840 	 6.912 	 - 	  NaN 	  NaN 
4481 	 -52.918 	 -27.736 	 7.219 	 - 	  NaN 	  NaN 
4482 	 -53.112 	 -27.213 	 7.892 	 - 	  NaN 	  NaN 
4483 	 -52.571 	 -27.249 	 7.901 	 - 	  NaN 	  NaN 
4484 	 -52.197 	 -27.457 	 7.909 	 - 	  NaN 	  NaN 
4485 	 -51.883 	 -27.655 	 8.097 	 - 	  NaN 	  NaN 
4486 	 -51.122 	 -27.655 	 8.097 	 - 	  NaN 	  NaN 
4487 	 -51.709 	 -26.856 	 8.120 	 - 	  NaN 	  NaN 
4488 	 -51.916 	 -26.452 	 8.075 	 - 	 356.11 	 864.31 
4489 	 -53.212 	 -25.855 	 7.967 	 - 	 357.22 	 854.32 
4490 	 -54.354 	 -25.762 	 8.470 	 - 	 358.15 	 835.46 
4491 	 -54.385 	 -25.843 	 8.806 	 - 	 392.06 	 839.61 
4492 	 -54.355 	 -25.843 	 8.806 	 - 	 421.90 	 866.50 
4493 	 -54.110 	 -27.705 	 9.030 	 - 	 420.22 	 864.96 
4494 	 -54.362 	 -28.670 	 9.129 	 - 	 405.63 	 843.99 
4495 	 -54.703 	 -29.474 	 9.245 	 - 	 397.41 	 829.54 
4496 	 -54.959 	 -29.912 	 9.286 	 - 	 395.86 	 827.73 
4497 	 -54.832 	 -29.971 	 9.192 	 - 	 395.26 	 825.11 
4498 	 -54.792 	 -30.092 	 8.868 	 - 	 389.93 	 825.45 
4499 	 -54.996 	 -30.092 	 8.868 	 - 	 389.94 	 824.00 
4500 	 -54.894 	 -30.612 	 8.571 	 - 	 386.65 	 824.47 
4501 	 -55.229 	 -31.582 	 8.350 	 - 	 380.77 	 829.98 
4502 	 -55.332 	 -31.766 	 8.282 	 - 	 386.12 	 816.00 
4503 	 -55.635 	 -31.766 	 8.282 	 - 	 390.28 	 790.09 
4504 	 -55.390 	 -31.885 	 8.117 	 - 	 396.60 	 781.89 
4505 	 -55.226 	 -32.337 	 7.634 	 - 	 398.91 	 777.01 
4506 	 -55.271 	 -32.626 	 7.386 	 - 	 388.32 	 782.96 
4507 	 -54.623 	 -32.926 	 6.972 	 - 	 377.34 	 791.15 
4508 	 -54.244 	 -32.926 	 6.972 	 - 	 379.46 	 787.25 
4509 	 -54.796 	 -35.833 	 7.250 	 - 	 396.35 	 769.20 
4510 	 -54.597 	 -35.833 	 7.250 	 - 	 399.37 	 766.94 
4511 	 -54.674 	 -37.077 	 7.310 	 - 	 387.26 	 778.93 
4512 	 -54.408 	 -37.201 	 7.142 	 - 	 384.64 	 787.09 
4513 	 -53.910 	 -37.233 	 7.019 	 - 	 355.99 	 786.66 
4514 	 -53.386 	 -37.233 	 7.019 	 - 	 325.05 	 771.82 
4515 	 -52.671 	 -36.819 	 6.356 	 - 	 334.96 	 774.26 
4516 	 -52.499 	 -36.531 	 6.017 	 - 	 334.16 	 787.60 
4517 	 -51.955 	 -35.939 	 5.777 	 - 	 313.23 	 788.40 
4518 	 -52.632 	 -34.715 	 5.668 	 - 	 318.85 	 763.94 
4519 	 -52.673 	 -34.131 	 5.627 	 - 	 306.35 	 771.89 
4520 	 -52.754 	 -33.917 	 5.509 	 - 	 296.34 	 836.22 
4521 	 -52.755 	 -33.917 	 5.509 	 - 	 300.94 	 866.53 
4522 	 -52.376 	 -36.276 	 5.151 	 - 	 291.33 	 862.93 
4523 	 -53.060 	 -38.779 	 4.985 	 - 	 295.29 	 885.05 
4524 	 -53.252 	 -39.113 	 5.016 	 - 	 289.27 	 849.50 
4525 	 -53.198 	 -39.113 	 5.016 	 - 	 283.25 	 827.48 
4526 	 -53.396 	 -38.873 	 5.142 	 - 	 284.81 	 842.71 
4527 	 -53.687 	 -38.421 	 5.229 	 - 	 316.57 	 791.82 
4528 	 -54.322 	 -37.368 	 5.542 	 - 	 344.67 	 771.13 
4529 	 -54.384 	 -37.109 	 5.887 	 - 	 350.76 	 782.64 
4530 	 -54.575 	 -36.733 	 5.884 	 - 	 365.43 	 786.22 
4531 	 -54.265 	 -35.654 	 5.778 	 - 	 370.43 	 799.33 
4532 	 -54.989 	 -35.654 	 5.778 	 - 	 365.80 	 800.98 
4533 	 -55.088 	 -34.940 	 5.683 	 - 	 369.82 	 794.46 
4534 	 -54.942 	 -34.480 	 5.438 	 - 	 377.36 	 795.04 
4535 	 -54.668 	 -34.023 	 5.200 	 - 	 368.88 	 813.78 
4536 	 -55.069 	 -34.823 	 5.239 	 - 	 361.75 	 829.73 
4537 	 -55.229 	 -35.445 	 5.504 	 - 	 365.90 	 833.08 
4538 	 -55.291 	 -35.559 	 5.681 	 - 	 363.97 	 822.82 
4539 	 -54.593 	 -35.168 	 5.703 	 - 	 349.62 	 808.87 
4540 	 -54.203 	 -33.941 	 5.491 	 - 	 342.53 	 805.96 
4541 	 -53.774 	 -33.723 	 5.427 	 - 	 343.45 	 818.74 
4542 	 -52.920 	 -33.313 	 5.034 	 - 	 345.38 	 828.55 
4543 	 -52.335 	 -33.313 	 5.034 	 - 	 352.66 	 820.63 
4544 	 -52.170 	 -32.948 	 4.661 	 - 	 356.88 	 817.98 
4545 	 -51.912 	 -32.783 	 4.571 	 - 	 352.51 	 827.01 
4546 	 -51.982 	 -31.938 	 4.386 	 - 	 349.55 	 828.82 
4547 	 -52.416 	 -31.581 	 4.547 	 - 	 352.77 	 835.91 
4548 	 -52.510 	 -31.913 	 4.975 	 - 	 344.73 	 858.28 
4549 	 -53.030 	 -31.913 	 4.975 	 - 	 340.18 	 855.76 
4550 	 -52.887 	 -33.165 	 5.059 	 - 	 354.47 	 838.50 
4551 	 -52.652 	 -32.835 	 5.182 	 - 	 386.75 	 817.11 
4552 	 -52.731 	 -32.370 	 5.355 	 - 	 416.74 	 798.53 
4553 	 -52.914 	 -31.591 	 5.405 	 - 	 419.30 	 797.98 
4554 	 -53.276 	 -31.591 	 5.405 	 - 	 420.10 	 798.11 
4555 	 -53.435 	 -31.645 	 5.177 	 - 	 421.64 	 796.17 
4556 	 -53.294 	 -31.055 	 5.103 	 - 	 419.61 	 785.52 
4557 	 -53.385 	 -30.410 	 5.064 	 - 	 421.38 	 785.40 
4558 	 -53.887 	 -29.452 	 4.968 	 - 	 414.24 	 797.81 
4559 	 -53.429 	 -29.301 	 4.835 	 - 	 406.57 	 802.68 
4560 	 -52.978 	 -29.335 	 4.638 	 - 	 412.75 	 815.73 
4561 	 -52.692 	 -29.849 	 4.334 	 - 	 371.59 	 812.92 
4562 	 -52.956 	 -31.368 	 3.838 	 - 	 320.29 	 811.57 
4563 	 -53.231 	 -31.270 	 3.914 	 - 	 349.11 	 882.26 
4564 	 -53.365 	 -30.120 	 4.531 	 - 	 399.37 	 940.68 
4565 	 -53.486 	 -30.120 	 4.531 	 - 	 402.60 	 938.97 
4566 	 -53.006 	 -28.838 	 5.086 	 - 	 479.46 	 983.15 
4567 	 -52.660 	 -28.231 	 5.186 	 - 	 451.00 	 972.51 
4568 	 -52.304 	 -27.783 	 5.191 	 - 	 368.06 	 929.60 
4569 	 -52.386 	 -26.638 	 5.247 	 - 	 370.97 	 916.08 
4570 	 -52.614 	 -26.072 	 5.534 	 - 	 255.38 	 833.28 
4571 	 -53.224 	 -25.601 	 5.945 	 - 	 383.67 	 860.15 
4572 	 -54.015 	 -25.279 	 6.484 	 - 	 657.88 	 934.94 
4573 	 -53.795 	 -25.369 	 6.847 	 - 	 655.37 	 880.69 
4574 	 -53.615 	 -26.198 	 6.899 	 - 	 633.44 	 827.60 
4575 	 -53.578 	 -25.591 	 7.023 	 - 	 621.45 	 785.37 
4576 	 -53.872 	 -25.591 	 7.023 	 - 	 609.98 	 766.64 
4577 	 -53.858 	 -23.510 	 7.901 	 - 	 597.06 	 760.57 
4578 	 -53.668 	 -23.261 	 8.078 	 - 	 587.66 	 763.07 
4579 	 -53.563 	 -23.598 	 8.210 	 - 	 581.28 	 781.57 
4580 	 -54.457 	 -23.803 	 8.271 	 - 	 571.90 	 770.24 
4581 	 -53.051 	 -22.910 	 8.323 	 - 	 563.76 	 762.73 
4582 	 -52.601 	 -22.169 	 8.353 	 - 	 558.28 	 777.37 
4583 	 -51.890 	 -21.839 	 8.432 	 - 	 551.71 	 785.19 
4584 	 -50.711 	 -21.934 	 8.503 	 - 	 539.37 	 792.08 
4585 	 -48.810 	 -23.926 	 8.361 	 - 	 586.42 	 807.35 
4586 	 -48.893 	 -24.534 	 8.305 	 - 	 672.59 	 809.00 
4587 	 -48.959 	 -24.710 	 8.359 	 - 	 716.54 	 797.65 
4588 	 -49.308 	 -23.589 	 9.020 	 - 	 729.80 	 787.54 
4589 	 -49.386 	 -22.816 	 9.650 	 - 	 723.38 	 759.02 
4590 	 -49.017 	 -21.992 	 10.153 	 - 	 712.88 	 727.00 
4591 	 -49.719 	 -21.039 	 10.438 	 - 	  NaN 	  NaN 
4592 	 -47.626 	 -19.558 	 10.534 	 - 	  NaN 	  NaN 
4593 	 -46.847 	 -18.766 	 10.215 	 - 	  NaN 	  NaN 
4594 	 -47.113 	 -18.226 	 9.891 	 - 	  NaN 	  NaN 
4595 	 -49.282 	 -18.226 	 9.891 	 - 	  NaN 	  NaN 
4596 	 -47.627 	 -16.780 	 10.085 	 - 	  NaN 	  NaN 
4597 	 -47.485 	 -16.517 	 10.242 	 - 	  NaN 	  NaN 
4598 	 -47.533 	 -16.802 	 10.155 	 - 	  NaN 	  NaN 
4599 	 -48.028 	 -19.255 	 9.422 	 - 	  NaN 	  NaN 
4600 	 -48.211 	 -20.382 	 8.742 	 - 	  NaN 	  NaN 
4601 	 -48.616 	 -20.904 	 8.163 	 - 	  NaN 	  NaN 
4602 	 -52.109 	 -21.137 	 7.788 	 - 	  NaN 	  NaN 
4603 	 -49.674 	 -21.802 	 7.374 	 - 	  NaN 	  NaN 
4604 	 -49.943 	 -22.304 	 7.153 	 - 	  NaN 	  NaN 
4605 	 -49.861 	 -22.589 	 7.041 	 - 	  NaN 	  NaN 
4606 	 -52.542 	 -22.589 	 7.041 	 - 	  NaN 	  NaN 
4607 	 -48.132 	 -23.739 	 6.193 	 - 	 453.83 	 869.24 
4608 	 -47.577 	 -24.460 	 5.673 	 - 	 332.63 	 972.90 
4609 	 -47.047 	 -25.338 	 5.170 	 - 	 243.12 	 1103.66 
4610 	 -46.893 	 -26.872 	 4.444 	 - 	 265.73 	 1101.87 
4611 	 -47.351 	 -27.291 	 4.283 	 - 	 345.32 	 977.39 
4612 	 -47.167 	 -27.117 	 4.108 	 - 	 411.75 	 869.08 
4613 	 -47.523 	 -27.187 	 3.774 	 - 	 411.79 	 853.31 
4614 	 -47.987 	 -27.405 	 3.352 	 - 	 418.40 	 849.01 
4615 	 -47.986 	 -28.756 	 2.906 	 - 	 397.44 	 836.01 
4616 	 -47.828 	 -29.786 	 2.949 	 - 	 369.72 	 820.74 
4617 	 -48.113 	 -30.554 	 3.086 	 - 	 358.77 	 816.56 
4618 	 -49.565 	 -31.534 	 3.435 	 - 	 366.17 	 811.97 
4619 	 -50.234 	 -31.966 	 3.630 	 - 	 381.26 	 808.39 
4620 	 -50.909 	 -32.406 	 3.841 	 - 	 391.82 	 804.85 
4621 	 -51.792 	 -33.846 	 4.484 	 - 	 382.73 	 802.45 
4622 	 -51.891 	 -34.842 	 4.835 	 - 	 369.50 	 809.10 
4623 	 -52.164 	 -36.448 	 5.455 	 - 	 356.69 	 803.07 
4624 	 -52.400 	 -36.924 	 5.806 	 - 	 342.32 	 790.11 
4625 	 -52.643 	 -37.222 	 6.182 	 - 	 338.90 	 790.64 
4626 	 -52.900 	 -37.647 	 6.855 	 - 	 345.95 	 795.99 
4627 	 -52.814 	 -38.118 	 6.952 	 - 	 393.28 	 801.39 
4628 	 -52.770 	 -38.625 	 6.941 	 - 	 429.44 	 790.83 
4629 	 -54.264 	 -39.486 	 6.983 	 - 	 420.53 	 800.78 
4630 	 -54.921 	 -39.905 	 7.011 	 - 	 416.91 	 870.89 
4631 	 -55.547 	 -40.481 	 6.978 	 - 	 408.32 	 890.72 
4632 	 -55.966 	 -40.665 	 7.025 	 - 	 404.37 	 896.14 
4633 	 -56.430 	 -40.925 	 7.167 	 - 	 383.00 	 872.83 
4634 	 -56.709 	 -41.573 	 7.045 	 - 	 355.63 	 818.23 
4635 	 -58.128 	 -41.573 	 7.045 	 - 	 383.47 	 879.85 
4636 	 -56.642 	 -41.817 	 6.540 	 - 	 443.64 	 938.35 
4637 	 -56.849 	 -41.612 	 6.282 	 - 	 464.87 	 944.92 
4638 	 -57.003 	 -41.308 	 6.223 	 - 	 97.04 	 665.86 
4639 	 -57.161 	 -40.963 	 6.213 	 - 	 82.66 	 649.21 
4640 	 -57.566 	 -40.279 	 6.176 	 - 	 388.47 	 864.77 
4641 	 -57.714 	 -39.904 	 6.273 	 - 	 369.10 	 848.48 
4642 	 -59.016 	 -39.646 	 6.386 	 - 	 388.00 	 795.93 
4643 	 -57.790 	 -39.459 	 6.187 	 - 	 386.69 	 762.71 
4644 	 -57.896 	 -39.200 	 5.946 	 - 	 356.70 	 832.27 
4645 	 -58.187 	 -38.193 	 5.772 	 - 	 362.73 	 831.93 
4646 	 -59.107 	 -38.193 	 5.772 	 - 	 382.60 	 810.39 
4647 	 -57.845 	 -37.410 	 6.028 	 - 	 377.47 	 810.27 
4648 	 -57.852 	 -36.640 	 6.379 	 - 	 375.44 	 796.89 
4649 	 -58.756 	 -36.202 	 6.479 	 - 	 384.59 	 792.90 
4650 	 -59.052 	 -35.524 	 6.634 	 - 	 367.55 	 811.32 
4651 	 -58.860 	 -35.477 	 6.668 	 - 	 346.16 	 810.43 
4652 	 -58.531 	 -35.752 	 6.596 	 - 	 353.95 	 789.90 
4653 	 -58.765 	 -36.432 	 6.476 	 - 	 350.82 	 800.92 
4654 	 -59.153 	 -37.201 	 6.472 	 - 	 348.21 	 816.51 
4655 	 -59.896 	 -37.271 	 6.873 	 - 	 357.87 	 815.25 
4656 	 -60.691 	 -36.134 	 7.528 	 - 	 360.90 	 817.40 
4657 	 -60.418 	 -36.134 	 7.528 	 - 	 369.62 	 819.95 
4658 	 -60.420 	 -35.369 	 7.672 	 - 	 379.49 	 824.10 
4659 	 -60.164 	 -34.900 	 7.654 	 - 	 376.61 	 825.73 
4660 	 -60.006 	 -34.406 	 7.675 	 - 	 373.57 	 825.74 
4661 	 -59.955 	 -33.393 	 7.648 	 - 	 378.22 	 826.38 
4662 	 -60.012 	 -33.042 	 7.482 	 - 	 379.92 	 824.55 
4663 	 -60.012 	 -32.767 	 7.352 	 - 	 381.39 	 830.00 
4664 	 -60.465 	 -32.143 	 7.381 	 - 	 376.83 	 844.16 
4665 	 -60.680 	 -32.290 	 7.432 	 - 	 367.91 	 850.46 
4666 	 -61.024 	 -32.850 	 7.538 	 - 	 352.58 	 843.84 
4667 	 -61.430 	 -33.667 	 7.544 	 - 	 333.47 	 832.65 
4668 	 -61.238 	 -33.667 	 7.544 	 - 	 335.12 	 826.95 
4669 	 -61.053 	 -33.120 	 7.264 	 - 	 338.71 	 828.88 
4670 	 -61.128 	 -32.878 	 7.174 	 - 	 340.94 	 830.61 
4671 	 -61.399 	 -32.606 	 7.073 	 - 	 343.72 	 844.60 
4672 	 -61.712 	 -32.684 	 6.954 	 - 	 344.59 	 854.95 
4673 	 -62.130 	 -32.690 	 6.803 	 - 	 337.95 	 852.33 
4674 	 -62.303 	 -32.310 	 6.858 	 - 	 330.69 	 842.41 
4675 	 -62.962 	 -31.540 	 6.999 	 - 	 329.90 	 819.69 
4676 	 -63.491 	 -31.540 	 6.999 	 - 	 340.58 	 803.09 
4677 	 -63.313 	 -31.141 	 6.902 	 - 	 342.61 	 809.55 
4678 	 -63.118 	 -31.164 	 6.342 	 - 	 336.15 	 815.29 
4679 	 -62.988 	 -31.164 	 6.342 	 - 	 348.95 	 816.79 
4680 	 -63.453 	 -33.441 	 6.257 	 - 	 345.90 	 824.21 
4681 	 -63.077 	 -33.441 	 6.257 	 - 	 337.51 	 822.36 
4682 	 -63.583 	 -33.479 	 6.811 	 - 	 338.77 	 815.01 
4683 	 -63.131 	 -33.471 	 6.976 	 - 	 327.88 	 801.43 
4684 	 -63.302 	 -32.976 	 7.101 	 - 	  NaN 	  NaN 
4685 	 -63.200 	 -32.679 	 7.140 	 - 	  NaN 	  NaN 
4686 	 -62.339 	 -32.548 	 7.228 	 - 	  NaN 	  NaN 
4687 	 -62.705 	 -32.371 	 7.435 	 - 	  NaN 	  NaN 
4688 	 -62.786 	 -32.250 	 7.414 	 - 	  NaN 	  NaN 
4689 	 -62.672 	 -31.961 	 7.007 	 - 	  NaN 	  NaN 
4690 	 -62.764 	 -32.058 	 7.096 	 - 	  NaN 	  NaN 
4691 	 -63.363 	 -32.831 	 7.843 	 - 	  NaN 	  NaN 
4692 	 -63.573 	 -33.432 	 8.139 	 - 	  NaN 	  NaN 
4693 	 -63.502 	 -33.613 	 8.104 	 - 	  NaN 	  NaN 
4694 	 -63.317 	 -33.221 	 7.931 	 - 	  NaN 	  NaN 
4695 	 -63.456 	 -31.818 	 7.868 	 - 	  NaN 	  NaN 
4696 	 -63.485 	 -31.356 	 7.970 	 - 	  NaN 	  NaN 
4697 	 -63.383 	 -30.714 	 7.965 	 - 	  NaN 	  NaN 
4698 	 -63.594 	 -30.714 	 7.965 	 - 	 385.51 	 1077.71 
4699 	 -63.781 	 -30.571 	 7.495 	 - 	 253.99 	 1028.38 
4700 	 -63.037 	 -29.787 	 7.028 	 - 	 259.95 	 1044.35 
4701 	 -63.121 	 -29.268 	 6.868 	 - 	 266.22 	 1036.47 
4702 	 -63.194 	 -28.544 	 6.498 	 - 	 148.72 	 984.06 
4703 	 -63.023 	 -28.544 	 6.498 	 - 	 148.16 	 987.18 
4704 	 -61.959 	 -28.556 	 5.489 	 - 	 137.69 	 994.44 
4705 	 -61.552 	 -29.087 	 5.135 	 - 	  NaN 	  NaN 
4706 	 -62.007 	 -31.203 	 5.317 	 - 	  NaN 	  NaN 
4707 	 -62.294 	 -31.757 	 5.613 	 - 	  NaN 	  NaN 
4708 	 -62.349 	 -31.535 	 6.043 	 - 	  NaN 	  NaN 
4709 	 -61.710 	 -31.535 	 6.043 	 - 	  NaN 	  NaN 
4710 	 -61.488 	 -31.507 	 6.020 	 - 	  NaN 	  NaN 
4711 	 -61.403 	 -31.541 	 6.039 	 - 	  NaN 	  NaN 
4712 	 -61.516 	 -31.614 	 6.180 	 - 	  NaN 	  NaN 
4713 	 -62.083 	 -31.494 	 6.834 	 - 	  NaN 	  NaN 
4714 	 -62.410 	 -31.191 	 7.128 	 - 	 448.28 	 1102.97 
4715 	 -62.351 	 -30.701 	 7.261 	 - 	 307.31 	 1079.45 
4716 	 -61.823 	 -30.556 	 7.448 	 - 	 173.12 	 1030.13 
4717 	 -61.510 	 -30.921 	 7.474 	 - 	 151.44 	 1032.46 
4718 	 -62.015 	 -32.431 	 7.763 	 - 	 151.78 	 1031.47 
4719 	 -61.935 	 -32.881 	 7.868 	 - 	 143.62 	 1007.30 
4720 	 -62.178 	 -32.261 	 7.841 	 - 	 133.04 	 1006.73 
4721 	 -61.869 	 -31.046 	 7.290 	 - 	 146.16 	 996.23 
4722 	 -61.871 	 -31.225 	 7.089 	 - 	 192.60 	 934.39 
4723 	 -62.073 	 -31.459 	 6.919 	 - 	 277.81 	 883.49 
4724 	 -62.149 	 -31.130 	 6.594 	 - 	 357.44 	 835.00 
4725 	 -62.395 	 -30.659 	 6.478 	 - 	 393.90 	 790.57 
4726 	 -63.091 	 -29.979 	 6.374 	 - 	 401.33 	 782.60 
4727 	 -62.342 	 -28.699 	 5.796 	 - 	 403.90 	 785.99 
4728 	 -62.066 	 -28.699 	 5.796 	 - 	 405.29 	 786.39 
4729 	 -60.861 	 -30.856 	 4.520 	 - 	 414.40 	 792.50 
4730 	 -61.312 	 -31.685 	 4.391 	 - 	 420.44 	 800.39 
4731 	 -61.411 	 -31.685 	 4.391 	 - 	 386.85 	 781.46 
4732 	 -62.005 	 -30.585 	 5.312 	 - 	 349.13 	 781.77 
4733 	 -62.018 	 -29.873 	 5.725 	 - 	 353.28 	 844.61 
4734 	 -61.794 	 -29.118 	 6.041 	 - 	 362.48 	 849.63 
4735 	 -61.020 	 -28.381 	 6.145 	 - 	  NaN 	  NaN 
4736 	 -61.063 	 -27.999 	 6.151 	 - 	  NaN 	  NaN 
4737 	 -61.252 	 -26.593 	 6.583 	 - 	  NaN 	  NaN 
4738 	 -61.247 	 -26.593 	 6.583 	 - 	  NaN 	  NaN 
4739 	 -61.731 	 -24.928 	 7.209 	 - 	  NaN 	  NaN 
4740 	 -62.405 	 -24.819 	 7.647 	 - 	  NaN 	  NaN 
4741 	 -61.922 	 -26.387 	 8.042 	 - 	  NaN 	  NaN 
4742 	 -62.758 	 -26.387 	 8.042 	 - 	  NaN 	  NaN 
4743 	 -62.308 	 -26.265 	 8.356 	 - 	  NaN 	  NaN 
4744 	 -62.178 	 -25.266 	 8.677 	 - 	  NaN 	  NaN 
4745 	 -62.151 	 -24.278 	 8.934 	 - 	  NaN 	  NaN 
4746 	 -63.406 	 -23.514 	 9.133 	 - 	 567.06 	 317.94 
4747 	 -62.859 	 -22.466 	 9.501 	 - 	 546.89 	 319.05 
4748 	 -62.624 	 -21.394 	 9.881 	 - 	 531.02 	 325.57 
4749 	 -64.188 	 -21.394 	 9.881 	 - 	 527.66 	 322.66 
4750 	 -64.469 	 -20.787 	 9.966 	 - 	 578.86 	 316.12 
4751 	 -61.471 	 -18.259 	 9.732 	 - 	 627.49 	 315.34 
4752 	 -60.491 	 -17.636 	 9.538 	 - 	 620.89 	 316.26 
4753 	 -59.744 	 -17.484 	 9.182 	 - 	 614.29 	 314.95 
4754 	 -59.839 	 -18.272 	 8.350 	 - 	 599.88 	 311.11 
4755 	 -60.688 	 -18.272 	 8.350 	 - 	 575.98 	 319.77 
4756 	 -60.106 	 -17.642 	 8.484 	 - 	 553.41 	 335.00 
4757 	 -61.186 	 -17.642 	 8.484 	 - 	 535.34 	 337.11 
4758 	 -59.737 	 -15.773 	 9.182 	 - 	 519.35 	 333.43 
4759 	 -58.763 	 -13.727 	 9.470 	 - 	 500.69 	 329.90 
4760 	 -58.731 	 -13.187 	 9.434 	 - 	 479.10 	 326.08 
4761 	 -60.151 	 -13.187 	 9.434 	 - 	  NaN 	  NaN 
4762 	 -59.547 	 -11.264 	 9.866 	 - 	  NaN 	  NaN 
4763 	 -60.510 	 -11.135 	 10.253 	 - 	  NaN 	  NaN 
4764 	 -61.184 	 -10.938 	 10.831 	 - 	  NaN 	  NaN 
4765 	 -60.939 	 -10.412 	 12.239 	 - 	  NaN 	  NaN 
4766 	 -62.755 	 -10.412 	 12.239 	 - 	  NaN 	  NaN 
4767 	 -61.914 	 -11.165 	 13.577 	 - 	  NaN 	  NaN 
4768 	 -63.902 	 -11.165 	 13.577 	 - 	  NaN 	  NaN 
4769 	 -62.321 	 -14.442 	 13.168 	 - 	  NaN 	  NaN 
4770 	 -64.314 	 -15.843 	 12.678 	 - 	  NaN 	  NaN 
4771 	 -61.466 	 -17.167 	 11.648 	 - 	 598.09 	 416.51 
4772 	 -63.470 	 -17.167 	 11.648 	 - 	 568.80 	 411.95 
4773 	 -59.787 	 -17.709 	 10.336 	 - 	 550.23 	 393.50 
4774 	 -61.578 	 -17.709 	 10.336 	 - 	 525.45 	 389.96 
4775 	 -57.961 	 -18.497 	 9.265 	 - 	 492.71 	 407.64 
4776 	 -57.484 	 -18.983 	 9.002 	 - 	 510.88 	 433.92 
4777 	 -57.327 	 -19.502 	 8.705 	 - 	 570.64 	 463.92 
4778 	 -58.457 	 -20.175 	 8.137 	 - 	 596.34 	 465.00 
4779 	 -60.638 	 -20.175 	 8.137 	 - 	 581.95 	 451.09 
4780 	 -58.630 	 -19.911 	 6.891 	 - 	 555.49 	 454.04 
